timestamp,temperature
20201002T0600,11.710529
20201002T0700,11.370529
20201002T0800,11.600529
20201002T0900,11.870529
20201002T1000,12.5505295
20201002T1100,13.480529
20201002T1200,14.760529
20201002T1300,15.8005295
20201002T1400,19.860529
20201002T1500,20.260529
20201002T1600,20.940529
20201002T1700,21.47053
20201002T1800,20.65053
20201002T1900,18.580528
20201002T2000,16.410528
20201002T2100,15.3005295
20201002T2200,14.560529
20201002T2300,14.590529
20201003T0000,12.3005295
20201003T0100,11.830529
20201003T0200,10.480529
20201003T0300,10.220529
20201003T0400,9.400529
20201003T0500,9.080529
20201003T0600,8.790529
20201003T0700,8.700529
20201003T0800,8.810529
20201003T0900,8.500529
20201003T1000,8.740529
20201003T1100,10.820529
20201003T1200,11.710529
20201003T1300,12.930529
20201003T1400,14.180529
20201003T1500,15.520529
20201003T1600,16.190529
20201003T1700,16.610529
20201003T1800,16.430529
20201003T1900,15.840529
20201003T2000,13.520529
20201003T2100,12.440529
20201003T2200,12.470529
20201003T2300,12.720529
20201004T0000,12.830529
20201004T0100,12.8005295
20201004T0200,11.430529
20201004T0300,11.390529
20201004T0400,11.190529
20201004T0500,11.770529
20201004T0600,11.810529
20201004T0700,11.560529
20201004T0800,11.270529
20201004T0900,11.940529
20201004T1000,13.140529
20201004T1100,13.620529
20201004T1200,14.480529
20201004T1300,15.700529
20201004T1400,16.70053
20201004T1500,16.80053
20201004T1600,16.70053
20201004T1700,16.15053
20201004T1800,13.610529
20201004T1900,12.290529
20201004T2000,12.080529
20201004T2100,12.120529
20201004T2200,11.810529
20201004T2300,11.230529
20201005T0000,11.180529
20201005T0100,10.040529
20201005T0200,9.270529
20201005T0300,9.010529
20201005T0400,9.480529
20201005T0500,9.810529
20201005T0600,9.370529
20201005T0700,9.660529
20201005T0800,9.430529
20201005T0900,11.340529
20201005T1000,12.950529
20201005T1100,13.580529
20201005T1200,13.830529
20201005T1300,13.880529
20201005T1400,14.5505295
20201005T1500,14.620529
20201005T1600,13.500529
20201005T1700,13.610529
20201005T1800,13.880529
20201005T1900,13.400529
20201005T2000,12.570529
20201005T2100,12.680529
20201005T2200,12.070529
20201005T2300,12.010529
20201006T0000,12.520529
20201006T0100,12.240529
20201006T0200,11.960529
20201006T0300,11.330529
20201006T0400,11.130529
20201006T0500,10.690529
20201006T0600,10.640529
20201006T0700,10.8005295
20201006T0800,11.020529
20201006T0900,11.980529
20201006T1000,13.240529
20201006T1100,12.540529
20201006T1200,14.030529
20201006T1300,15.810529
20201006T1400,16.580528
20201006T1500,17.110529
20201006T1600,16.89053
20201006T1700,16.770529
20201006T1800,15.570529
20201006T1900,15.780529
20201006T2000,15.130529
20201006T2100,13.920529
20201006T2200,13.510529
20201006T2300,13.270529
20201007T0000,12.450529
20201007T0100,12.230529
20201007T0200,12.080529
20201007T0300,11.580529
20201007T0400,11.530529
20201007T0500,11.240529
20201007T0600,10.950529
20201007T0700,10.650529
20201007T0800,10.640529
20201007T0900,11.010529
20201007T1000,11.610529
20201007T1100,12.520529
20201007T1200,12.410529
20201007T1300,12.700529
20201007T1400,13.260529
20201007T1500,13.410529
20201007T1600,13.660529
20201007T1700,13.560529
20201007T1800,13.170529
20201007T1900,12.350529
20201007T2000,11.580529
20201007T2100,11.650529
20201007T2200,11.120529
20201007T2300,10.470529
20201008T0000,11.240529
20201008T0100,11.510529
20201008T0200,11.670529
20201008T0300,11.130529
20201008T0400,10.660529
20201008T0500,10.710529
20201008T0600,10.780529
20201008T0700,10.760529
20201008T0800,10.920529
20201008T0900,12.040529
20201008T1000,13.500529
20201008T1100,15.580529
20201008T1200,17.21053
20201008T1300,18.110529
20201008T1400,18.82053
20201008T1500,19.420528
20201008T1600,19.32053
20201008T1700,18.840528
20201008T1800,18.280529
20201008T1900,17.280529
20201008T2000,16.600529
20201008T2100,16.020529
20201008T2200,15.480529
20201008T2300,15.470529
20201009T0000,13.970529
20201009T0100,12.990529
20201009T0200,12.640529
20201009T0300,12.500529
20201009T0400,12.280529
20201009T0500,11.920529
20201009T0600,11.620529
20201009T0700,11.470529
20201009T0800,11.580529
20201009T0900,13.330529
20201009T1000,15.880529
20201009T1100,18.23053
20201009T1200,18.600529
20201009T1300,18.910528
20201009T1400,19.670528
20201009T1500,20.07053
20201009T1600,19.840528
20201009T1700,19.64053
20201009T1800,19.20053
20201009T1900,18.23053
20201009T2000,17.280529
20201009T2100,16.660528
20201009T2200,16.07053
20201009T2300,15.120529
20201010T0000,14.460529
20201010T0100,13.960529
20201010T0200,13.510529
20201010T0300,13.410529
20201010T0400,13.940529
20201010T0500,13.590529
20201010T0600,12.530529
20201010T0700,10.470529
20201010T0800,9.8005295
20201010T0900,10.270529
20201010T1000,11.590529
20201010T1100,11.890529
20201010T1200,12.000529
20201010T1300,12.240529
20201010T1400,12.280529
20201010T1500,12.230529
20201010T1600,12.540529
20201010T1700,12.380529
20201010T1800,11.970529
20201010T1900,11.510529
20201010T2000,10.610529
20201010T2100,9.870529
20201010T2200,9.400529
20201010T2300,9.090529
20201011T0000,8.770529
20201011T0100,7.5005283
20201011T0200,7.6305285
20201011T0300,7.9105287
20201011T0400,7.7005286
20201011T0500,6.9305286
20201011T0600,6.0905285
20201011T0700,5.2605286
20201011T0800,4.6205287
20201011T0900,5.4105287
20201011T1000,8.320529
20201011T1100,9.810529
20201011T1200,10.350529
20201011T1300,10.3005295
20201011T1400,12.150529
20201011T1500,12.270529
20201011T1600,11.470529
20201011T1700,11.310529
20201011T1800,11.0505295
20201011T1900,10.160529
20201011T2000,8.190529
20201011T2100,8.210529
20201011T2200,8.350529
20201011T2300,8.060529
20201012T0000,7.8405285
20201012T0100,7.7005286
20201012T0200,7.6605287
20201012T0300,7.6005287
20201012T0400,7.3205285
20201012T0500,7.3005285
20201012T0600,7.1305285
20201012T0700,6.6205287
20201012T0800,7.1205287
20201012T0900,7.5905285
20201012T1000,8.150529
20201012T1100,9.220529
20201012T1200,9.860529
20201012T1300,9.950529
20201012T1400,11.260529
20201012T1500,11.890529
20201012T1600,11.920529
20201012T1700,11.880529
20201012T1800,11.580529
20201012T1900,10.990529
20201012T2000,10.760529
20201012T2100,10.430529
20201012T2200,10.150529
20201012T2300,9.720529
20201013T0000,9.170529
20201013T0100,8.830529
20201013T0200,8.590529
20201013T0300,8.380529
20201013T0400,8.030529
20201013T0500,7.7505283
20201013T0600,7.5505285
20201013T0700,7.3805285
20201013T0800,7.3605285
20201013T0900,7.4705286
20201013T1000,8.610529
20201013T1100,9.870529
20201013T1200,10.970529
20201013T1300,12.020529
20201013T1400,12.340529
20201013T1500,13.170529
20201013T1600,13.600529
20201013T1700,13.570529
20201013T1800,13.160529
20201013T1900,12.500529
20201013T2000,11.810529
20201013T2100,10.830529
20201013T2200,9.930529
20201013T2300,9.330529
20201014T0000,8.940529
20201014T0100,8.430529
20201014T0200,7.6705284
20201014T0300,6.7705283
20201014T0400,5.8305287
20201014T0500,5.4705286
20201014T0600,5.3505287
20201014T0700,5.1605287
20201014T0800,4.8305287
20201014T0900,5.6505284
20201014T1000,6.7505283
20201014T1100,8.190529
20201014T1200,9.600529
20201014T1300,10.790529
20201014T1400,12.130529
20201014T1500,13.180529
20201014T1600,13.540529
20201014T1700,13.570529
20201014T1800,12.890529
20201014T1900,11.440529
20201014T2000,9.830529
20201014T2100,8.590529
20201014T2200,7.9005284
20201014T2300,7.9705286
20201015T0000,7.6705284
20201015T0100,6.9605284
20201015T0200,6.5905285
20201015T0300,6.3905287
20201015T0400,6.290529
20201015T0500,6.2005286
20201015T0600,6.1105285
20201015T0700,6.0305285
20201015T0800,6.1005287
20201015T0900,6.6405287
20201015T1000,7.5505285
20201015T1100,8.820529
20201015T1200,9.250529
20201015T1300,9.540529
20201015T1400,10.530529
20201015T1500,11.020529
20201015T1600,11.180529
20201015T1700,11.280529
20201015T1800,11.450529
20201015T1900,10.530529
20201015T2000,9.780529
20201015T2100,9.460529
20201015T2200,9.610529
20201015T2300,9.590529
20201016T0000,9.410529
20201016T0100,8.880529
20201016T0200,8.470529
20201016T0300,8.460529
20201016T0400,8.140529
20201016T0500,7.8005285
20201016T0600,7.6705284
20201016T0700,7.4505286
20201016T0800,7.2605286
20201016T0900,7.6205287
20201016T1000,8.410529
20201016T1100,9.320529
20201016T1200,9.860529
20201016T1300,10.360529
20201016T1400,12.790529
20201016T1500,12.720529
20201016T1600,12.900529
20201016T1700,12.870529
20201016T1800,12.310529
20201016T1900,11.0505295
20201016T2000,10.130529
20201016T2100,10.310529
20201016T2200,9.980529
20201016T2300,9.680529
20201017T0000,9.350529
20201017T0100,8.810529
20201017T0200,8.360529
20201017T0300,8.110529
20201017T0400,7.7205286
20201017T0500,7.1905284
20201017T0600,6.7105284
20201017T0700,6.1805286
20201017T0800,5.6005287
20201017T0900,5.7705283
20201017T1000,6.7405286
20201017T1100,8.340529
20201017T1200,9.680529
20201017T1300,10.700529
20201017T1400,11.640529
20201017T1500,12.220529
20201017T1600,12.400529
20201017T1700,12.380529
20201017T1800,11.880529
20201017T1900,11.370529
20201017T2000,10.850529
20201017T2100,10.250529
20201017T2200,9.940529
20201017T2300,9.650529
20201018T0000,8.620529
20201018T0100,7.6005287
20201018T0200,7.1905284
20201018T0300,7.9105287
20201018T0400,7.9205284
20201018T0500,7.790529
20201018T0600,7.7705283
20201018T0700,7.790529
20201018T0800,7.7605286
20201018T0900,8.140529
20201018T1000,8.980529
20201018T1100,10.120529
20201018T1200,10.810529
20201018T1300,11.190529
20201018T1400,11.970529
20201018T1500,12.450529
20201018T1600,12.610529
20201018T1700,12.460529
20201018T1800,11.920529
20201018T1900,11.200529
20201018T2000,10.490529
20201018T2100,9.820529
20201018T2200,9.180529
20201018T2300,8.5505295
20201019T0000,8.170529
20201019T0100,7.6205287
20201019T0200,6.7305284
20201019T0300,6.3805285
20201019T0400,6.3205285
20201019T0500,6.0005283
20201019T0600,5.7405286
20201019T0700,5.5605288
20201019T0800,5.4405284
20201019T0900,5.3905287
20201019T1000,7.5005283
20201019T1100,10.3005295
20201019T1200,11.760529
20201019T1300,12.740529
20201019T1400,13.940529
20201019T1500,14.630529
20201019T1600,15.100529
20201019T1700,15.3005295
20201019T1800,14.770529
20201019T1900,12.590529
20201019T2000,10.330529
20201019T2100,9.640529
20201019T2200,10.210529
20201019T2300,9.870529
20201020T0000,9.310529
20201020T0100,7.5105286
20201020T0200,6.6205287
20201020T0300,6.6005287
20201020T0400,5.8205285
20201020T0500,5.3305287
20201020T0600,5.6405287
20201020T0700,5.6105285
20201020T0800,4.6605287
20201020T0900,5.3305287
20201020T1000,8.960529
20201020T1100,13.460529
20201020T1200,16.180529
20201020T1300,17.65053
20201020T1400,19.910528
20201020T1500,18.81053
20201020T1600,19.29053
20201020T1700,19.14053
20201020T1800,18.38053
20201020T1900,16.82053
20201020T2000,16.250528
20201020T2100,15.480529
20201020T2200,13.040529
20201020T2300,12.450529
20201021T0000,11.340529
20201021T0100,10.840529
20201021T0200,11.000529
20201021T0300,10.980529
20201021T0400,12.270529
20201021T0500,13.100529
20201021T0600,12.460529
20201021T0700,11.390529
20201021T0800,10.810529
20201021T0900,11.790529
20201021T1000,14.140529
20201021T1100,16.82053
20201021T1200,20.37053
20201021T1300,23.160528
20201021T1400,20.930529
20201021T1500,21.580528
20201021T1600,22.89053
20201021T1700,22.63053
20201021T1800,22.39053
20201021T1900,21.65053
20201021T2000,19.940529
20201021T2100,17.15053
20201021T2200,16.07053
20201021T2300,15.590529
20201022T0000,15.200529
20201022T0100,14.780529
20201022T0200,14.270529
20201022T0300,14.100529
20201022T0400,13.870529
20201022T0500,13.810529
20201022T0600,13.8005295
20201022T0700,12.750529
20201022T0800,11.040529
20201022T0900,11.150529
20201022T1000,12.780529
20201022T1100,16.270529
20201022T1200,17.29053
20201022T1300,18.340528
20201022T1400,18.030529
20201022T1500,19.70053
20201022T1600,20.240528
20201022T1700,18.760529
20201022T1800,17.780529
20201022T1900,17.250528
20201022T2000,16.590528
20201022T2100,16.930529
20201022T2200,16.930529
20201022T2300,16.57053
20201023T0000,14.890529
20201023T0100,13.720529
20201023T0200,13.330529
20201023T0300,15.170529
20201023T0400,13.720529
20201023T0500,13.190529
20201023T0600,12.990529
20201023T0700,12.780529
20201023T0800,12.510529
20201023T0900,12.540529
20201023T1000,12.990529
20201023T1100,14.370529
20201023T1200,13.970529
20201023T1300,14.840529
20201023T1400,16.610529
20201023T1500,17.45053
20201023T1600,15.750529
20201023T1700,15.750529
20201023T1800,15.690529
20201023T1900,15.080529
20201023T2000,14.650529
20201023T2100,13.610529
20201023T2200,13.540529
20201023T2300,13.500529
20201024T0000,13.400529
20201024T0100,12.930529
20201024T0200,12.540529
20201024T0300,12.290529
20201024T0400,11.960529
20201024T0500,12.130529
20201024T0600,11.570529
20201024T0700,10.620529
20201024T0800,9.810529
20201024T0900,10.040529
20201024T1000,11.950529
20201024T1100,13.500529
20201024T1200,14.690529
20201024T1300,15.710529
20201024T1400,16.010529
20201024T1500,16.40053
20201024T1600,16.930529
20201024T1700,16.72053
20201024T1800,15.780529
20201024T1900,15.210529
20201024T2000,14.230529
20201024T2100,11.400529
20201024T2200,10.770529
20201024T2300,10.510529
20201025T0000,9.510529
20201025T0100,9.020529
20201025T0200,9.220529
20201025T0300,9.390529
20201025T0400,7.9605284
20201025T0500,6.4905286
20201025T0600,6.6405287
20201025T0700,7.540529
20201025T0800,7.9805284
20201025T0900,8.860529
20201025T1000,12.310529
20201025T1100,15.5505295
20201025T1200,16.740528
20201025T1300,17.850529
20201025T1400,20.29053
20201025T1500,20.600529
20201025T1600,20.770529
20201025T1700,20.46053
20201025T1800,17.20053
20201025T1900,15.740529
20201025T2000,15.380529
20201025T2100,15.120529
20201025T2200,14.920529
20201025T2300,15.5505295
20201026T0000,13.830529
20201026T0100,13.540529
20201026T0200,13.370529
20201026T0300,13.0505295
20201026T0400,13.280529
20201026T0500,12.650529
20201026T0600,12.430529
20201026T0700,9.380529
20201026T0800,8.610529
20201026T0900,8.530529
20201026T1000,8.360529
20201026T1100,8.110529
20201026T1200,8.060529
20201026T1300,7.540529
20201026T1400,8.960529
20201026T1500,9.190529
20201026T1600,9.750529
20201026T1700,10.630529
20201026T1800,10.5505295
20201026T1900,10.390529
20201026T2000,9.560529
20201026T2100,8.710529
20201026T2200,8.010529
20201026T2300,6.6305285
20201027T0000,6.6505284
20201027T0100,6.2105284
20201027T0200,5.7305284
20201027T0300,5.4505286
20201027T0400,4.8205285
20201027T0500,5.2705283
20201027T0600,6.040529
20201027T0700,6.5105286
20201027T0800,6.0705285
20201027T0900,6.4605284
20201027T1000,7.8405285
20201027T1100,9.630529
20201027T1200,10.530529
20201027T1300,10.870529
20201027T1400,12.410529
20201027T1500,13.0505295
20201027T1600,13.240529
20201027T1700,13.580529
20201027T1800,12.750529
20201027T1900,10.430529
20201027T2000,10.030529
20201027T2100,9.770529
20201027T2200,10.420529
20201027T2300,11.030529
20201028T0000,10.960529
20201028T0100,11.390529
20201028T0200,11.180529
20201028T0300,11.000529
20201028T0400,11.060529
20201028T0500,11.390529
20201028T0600,11.270529
20201028T0700,10.690529
20201028T0800,10.360529
20201028T0900,10.540529
20201028T1000,11.630529
20201028T1100,13.080529
20201028T1200,15.540529
20201028T1300,16.430529
20201028T1400,14.570529
20201028T1500,15.560529
20201028T1600,15.640529
20201028T1700,15.720529
20201028T1800,14.590529
20201028T1900,13.500529
20201028T2000,13.180529
20201028T2100,13.030529
20201028T2200,13.220529
20201028T2300,12.420529
20201029T0000,12.240529
20201029T0100,12.340529
20201029T0200,12.010529
20201029T0300,12.010529
20201029T0400,11.990529
20201029T0500,11.460529
20201029T0600,11.350529
20201029T0700,11.140529
20201029T0800,10.780529
20201029T0900,11.230529
20201029T1000,12.0505295
20201029T1100,12.510529
20201029T1200,13.470529
20201029T1300,13.8005295
20201029T1400,14.740529
20201029T1500,15.150529
20201029T1600,15.150529
20201029T1700,15.170529
20201029T1800,14.290529
20201029T1900,13.820529
20201029T2000,13.700529
20201029T2100,13.630529
20201029T2200,13.420529
20201029T2300,13.310529
20201030T0000,13.130529
20201030T0100,13.190529
20201030T0200,12.990529
20201030T0300,12.810529
20201030T0400,12.450529
20201030T0500,12.710529
20201030T0600,12.8005295
20201030T0700,12.310529
20201030T0800,11.490529
20201030T0900,11.660529
20201030T1000,13.540529
20201030T1100,14.720529
20201030T1200,15.750529
20201030T1300,16.510529
20201030T1400,16.90053
20201030T1500,17.240528
20201030T1600,17.12053
20201030T1700,16.82053
20201030T1800,15.920529
20201030T1900,15.200529
20201030T2000,14.490529
20201030T2100,13.970529
20201030T2200,13.540529
20201030T2300,12.780529
20201031T0000,12.0505295
20201031T0100,11.590529
20201031T0200,11.160529
20201031T0300,10.520529
20201031T0400,9.590529
20201031T0500,8.750529
20201031T0600,8.3005295
20201031T0700,7.9705286
20201031T0800,8.100529
20201031T0900,8.270529
20201031T1000,10.100529
20201031T1100,12.320529
20201031T1200,14.280529
20201031T1300,15.850529
20201031T1400,16.440529
20201031T1500,17.500528
20201031T1600,17.97053
20201031T1700,17.82053
20201031T1800,17.180529
20201031T1900,16.97053
20201031T2000,15.660529
20201031T2100,14.650529
20201031T2200,14.370529
20201031T2300,13.620529
20201101T0000,12.740529
20201101T0100,13.620529
20201101T0200,13.980529
20201101T0300,13.010529
20201101T0400,12.190529
20201101T0500,12.510529
20201101T0600,12.8005295
20201101T0700,12.850529
20201101T0800,12.630529
20201101T0900,12.530529
20201101T1000,12.160529
20201101T1100,13.500529
20201101T1200,14.540529
20201101T1300,16.39053
20201101T1400,17.21053
20201101T1500,17.170528
20201101T1600,18.170528
20201101T1700,18.70053
20201101T1800,18.07053
20201101T1900,17.250528
20201101T2000,17.29053
20201101T2100,17.420528
20201101T2200,17.54053
20201101T2300,17.39053
20201102T0000,17.70053
20201102T0100,18.57053
20201102T0200,17.780529
20201102T0300,17.410528
20201102T0400,17.340528
20201102T0500,17.46053
20201102T0600,17.490528
20201102T0700,17.72053
20201102T0800,17.45053
20201102T0900,17.020529
20201102T1000,17.910528
20201102T1100,19.55053
20201102T1200,22.07053
20201102T1300,23.430529
20201102T1400,23.160528
20201102T1500,22.95053
20201102T1600,22.39053
20201102T1700,20.590528
20201102T1800,20.020529
20201102T1900,19.70053
20201102T2000,19.360529
20201102T2100,19.010529
20201102T2200,18.660528
20201102T2300,18.420528
20201103T0000,17.690529
20201103T0100,17.510529
20201103T0200,17.81053
20201103T0300,16.73053
20201103T0400,14.440529
20201103T0500,10.870529
20201103T0600,10.580529
20201103T0700,10.190529
20201103T0800,10.010529
20201103T0900,10.060529
20201103T1000,10.390529
20201103T1100,11.000529
20201103T1200,11.780529
20201103T1300,12.440529
20201103T1400,12.290529
20201103T1500,12.3005295
20201103T1600,12.420529
20201103T1700,12.410529
20201103T1800,12.350529
20201103T1900,11.370529
20201103T2000,11.140529
20201103T2100,10.850529
20201103T2200,10.760529
20201103T2300,10.320529
20201104T0000,9.630529
20201104T0100,9.320529
20201104T0200,9.070529
20201104T0300,9.010529
20201104T0400,8.730529
20201104T0500,8.480529
20201104T0600,8.100529
20201104T0700,6.7605286
20201104T0800,6.1305285
20201104T0900,5.6605287
20201104T1000,6.4305286
20201104T1100,7.2205286
20201104T1200,8.670529
20201104T1300,10.140529
20201104T1400,10.690529
20201104T1500,11.080529
20201104T1600,11.440529
20201104T1700,11.510529
20201104T1800,11.530529
20201104T1900,11.220529
20201104T2000,10.390529
20201104T2100,9.270529
20201104T2200,8.630529
20201104T2300,8.780529
20201105T0000,8.570529
20201105T0100,8.160529
20201105T0200,8.030529
20201105T0300,7.2405286
20201105T0400,6.0905285
20201105T0500,5.3605285
20201105T0600,5.0605288
20201105T0700,4.6505284
20201105T0800,4.0505285
20201105T0900,4.0805287
20201105T1000,5.1405287
20201105T1100,6.290529
20201105T1200,7.6705284
20201105T1300,9.210529
20201105T1400,11.180529
20201105T1500,12.630529
20201105T1600,14.0505295
20201105T1700,14.490529
20201105T1800,13.440529
20201105T1900,11.920529
20201105T2000,11.150529
20201105T2100,9.900529
20201105T2200,9.080529
20201105T2300,7.8005285
20201106T0000,6.1005287
20201106T0100,5.0505285
20201106T0200,4.6205287
20201106T0300,3.9105287
20201106T0400,3.3805285
20201106T0500,3.2505286
20201106T0600,3.1605287
20201106T0700,2.9605286
20201106T0800,3.2005286
20201106T0900,4.5905285
20201106T1000,5.9005284
20201106T1100,7.2405286
20201106T1200,9.000529
20201106T1300,10.540529
20201106T1400,11.620529
20201106T1500,12.820529
20201106T1600,13.490529
20201106T1700,12.970529
20201106T1800,11.950529
20201106T1900,10.470529
20201106T2000,9.670529
20201106T2100,9.220529
20201106T2200,9.110529
20201106T2300,8.850529
20201107T0000,8.810529
20201107T0100,8.540529
20201107T0200,8.150529
20201107T0300,8.180529
20201107T0400,7.9405284
20201107T0500,6.6405287
20201107T0600,5.8605285
20201107T0700,5.1805286
20201107T0800,4.9105287
20201107T0900,5.4405284
20201107T1000,7.8805285
20201107T1100,10.450529
20201107T1200,12.960529
20201107T1300,14.560529
20201107T1400,15.430529
20201107T1500,16.45053
20201107T1600,16.830528
20201107T1700,16.420528
20201107T1800,14.780529
20201107T1900,11.830529
20201107T2000,9.940529
20201107T2100,9.110529
20201107T2200,9.690529
20201107T2300,10.370529
20201108T0000,11.280529
20201108T0100,10.280529
20201108T0200,9.340529
20201108T0300,9.370529
20201108T0400,8.980529
20201108T0500,8.210529
20201108T0600,8.710529
20201108T0700,11.370529
20201108T0800,11.460529
20201108T0900,11.030529
20201108T1000,11.700529
20201108T1100,12.680529
20201108T1200,13.750529
20201108T1300,15.070529
20201108T1400,14.850529
20201108T1500,16.29053
20201108T1600,17.21053
20201108T1700,17.020529
20201108T1800,15.880529
20201108T1900,14.900529
20201108T2000,14.160529
20201108T2100,13.350529
20201108T2200,13.040529
20201108T2300,12.460529
20201109T0000,12.200529
20201109T0100,12.160529
20201109T0200,12.120529
20201109T0300,11.920529
20201109T0400,11.590529
20201109T0500,11.200529
20201109T0600,10.890529
20201109T0700,10.610529
20201109T0800,10.400529
20201109T0900,10.250529
20201109T1000,10.510529
20201109T1100,11.770529
20201109T1200,13.400529
20201109T1300,15.070529
20201109T1400,15.650529
20201109T1500,16.510529
20201109T1600,16.860529
20201109T1700,16.600529
20201109T1800,16.110529
20201109T1900,15.690529
20201109T2000,14.710529
20201109T2100,13.460529
20201109T2200,12.630529
20201109T2300,11.760529
20201110T0000,11.020529
20201110T0100,10.240529
20201110T0200,9.680529
20201110T0300,9.490529
20201110T0400,9.210529
20201110T0500,8.820529
20201110T0600,8.5505295
20201110T0700,8.340529
20201110T0800,7.7105284
20201110T0900,7.3005285
20201110T1000,8.230529
20201110T1100,10.830529
20201110T1200,12.820529
20201110T1300,14.570529
20201110T1400,14.8005295
20201110T1500,15.690529
20201110T1600,16.110529
20201110T1700,15.890529
20201110T1800,15.160529
20201110T1900,14.440529
20201110T2000,13.470529
20201110T2100,13.0505295
20201110T2200,12.700529
20201110T2300,11.920529
20201111T0000,11.270529
20201111T0100,10.820529
20201111T0200,10.540529
20201111T0300,10.720529
20201111T0400,10.230529
20201111T0500,9.080529
20201111T0600,8.890529
20201111T0700,9.070529
20201111T0800,9.320529
20201111T0900,9.700529
20201111T1000,10.740529
20201111T1100,11.880529
20201111T1200,13.120529
20201111T1300,14.130529
20201111T1400,13.370529
20201111T1500,14.240529
20201111T1600,14.600529
20201111T1700,14.380529
20201111T1800,13.740529
20201111T1900,12.700529
20201111T2000,11.630529
20201111T2100,9.5505295
20201111T2200,8.170529
20201111T2300,7.4305286
20201112T0000,6.7805285
20201112T0100,6.3205285
20201112T0200,6.2005286
20201112T0300,7.1005287
20201112T0400,7.0805287
20201112T0500,6.6605287
20201112T0600,7.0305285
20201112T0700,6.8205285
20201112T0800,6.4805284
20201112T0900,6.9805284
20201112T1000,8.060529
20201112T1100,10.560529
20201112T1200,12.060529
20201112T1300,13.130529
20201112T1400,14.880529
20201112T1500,15.290529
20201112T1600,14.870529
20201112T1700,14.190529
20201112T1800,13.090529
20201112T1900,12.530529
20201112T2000,12.510529
20201112T2100,11.450529
20201112T2200,10.720529
20201112T2300,9.890529
20201113T0000,9.440529
20201113T0100,9.330529
20201113T0200,9.100529
20201113T0300,9.430529
20201113T0400,9.560529
20201113T0500,9.200529
20201113T0600,9.0505295
20201113T0700,8.880529
20201113T0800,8.760529
20201113T0900,8.940529
20201113T1000,9.790529
20201113T1100,11.640529
20201113T1200,13.960529
20201113T1300,15.780529
20201113T1400,15.260529
20201113T1500,16.05053
20201113T1600,16.360529
20201113T1700,15.810529
20201113T1800,15.280529
20201113T1900,14.500529
20201113T2000,13.520529
20201113T2100,12.620529
20201113T2200,12.180529
20201113T2300,12.250529
20201114T0000,12.730529
20201114T0100,12.030529
20201114T0200,10.320529
20201114T0300,9.820529
20201114T0400,9.610529
20201114T0500,9.760529
20201114T0600,9.0505295
20201114T0700,8.360529
20201114T0800,8.170529
20201114T0900,8.180529
20201114T1000,8.420529
20201114T1100,10.720529
20201114T1200,12.840529
20201114T1300,14.830529
20201114T1400,16.05053
20201114T1500,17.06053
20201114T1600,17.70053
20201114T1700,17.80053
20201114T1800,16.45053
20201114T1900,12.310529
20201114T2000,11.010529
20201114T2100,10.490529
20201114T2200,10.660529
20201114T2300,9.760529
20201115T0000,10.0505295
20201115T0100,10.670529
20201115T0200,11.3005295
20201115T0300,10.370529
20201115T0400,9.790529
20201115T0500,9.280529
20201115T0600,9.010529
20201115T0700,8.570529
20201115T0800,7.9905286
20201115T0900,7.9005284
20201115T1000,9.720529
20201115T1100,13.100529
20201115T1200,15.720529
20201115T1300,17.020529
20201115T1400,17.55053
20201115T1500,17.910528
20201115T1600,17.500528
20201115T1700,16.72053
20201115T1800,15.360529
20201115T1900,14.540529
20201115T2000,15.850529
20201115T2100,15.830529
20201115T2200,14.970529
20201115T2300,14.830529
20201116T0000,14.840529
20201116T0100,14.650529
20201116T0200,13.580529
20201116T0300,11.960529
20201116T0400,11.270529
20201116T0500,9.810529
20201116T0600,9.020529
20201116T0700,8.540529
20201116T0800,8.020529
20201116T0900,7.8505287
20201116T1000,9.210529
20201116T1100,10.970529
20201116T1200,11.700529
20201116T1300,11.890529
20201116T1400,12.370529
20201116T1500,12.420529
20201116T1600,12.340529
20201116T1700,11.730529
20201116T1800,10.640529
20201116T1900,9.700529
20201116T2000,8.970529
20201116T2100,8.530529
20201116T2200,8.630529
20201116T2300,9.330529
20201117T0000,9.310529
20201117T0100,9.030529
20201117T0200,8.870529
20201117T0300,8.500529
20201117T0400,8.560529
20201117T0500,8.390529
20201117T0600,7.7405286
20201117T0700,7.6205287
20201117T0800,6.8005285
20201117T0900,6.0005283
20201117T1000,7.4805284
20201117T1100,9.330529
20201117T1200,10.480529
20201117T1300,11.200529
20201117T1400,11.730529
20201117T1500,12.400529
20201117T1600,12.8005295
20201117T1700,12.680529
20201117T1800,12.220529
20201117T1900,12.160529
20201117T2000,11.590529
20201117T2100,10.580529
20201117T2200,9.730529
20201117T2300,8.860529
20201118T0000,8.190529
20201118T0100,7.3905287
20201118T0200,6.7405286
20201118T0300,6.7005286
20201118T0400,6.3205285
20201118T0500,5.8305287
20201118T0600,5.4005284
20201118T0700,5.290529
20201118T0800,5.2305284
20201118T0900,5.1505284
20201118T1000,5.3905287
20201118T1100,7.1605287
20201118T1200,9.510529
20201118T1300,11.250529
20201118T1400,13.130529
20201118T1500,14.390529
20201118T1600,15.090529
20201118T1700,14.680529
20201118T1800,13.520529
20201118T1900,11.290529
20201118T2000,10.970529
20201118T2100,10.470529
20201118T2200,10.120529
20201118T2300,10.080529
20201119T0000,9.340529
20201119T0100,9.140529
20201119T0200,9.340529
